Title,Price,Release Date,Tags,Description,Reviews,URL
BeamNG.drive,Free,"29 May, 2015","['Simulation', 'Driving', 'Physics', 'Realistic', 'Destruction', 'Automobile Sim', 'Open World', 'Sandbox', 'Racing', 'Moddable', 'Multiplayer', 'Singleplayer', 'Early Access', 'First-Person', 'Third Person', 'Exploration', 'Funny', 'Action', 'Adventure', 'Flight']",A dynamic soft-body physics vehicle simulator capable of doing just about anything.,"- 96% of the 6,996 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/284160/BeamNGdrive/?snr=1_7_7_7000_150_3
Like a Dragon: Infinite Wealth,Free,"25 Jan, 2024","['Action', 'JRPG', 'Adventure', 'Turn-Based Combat', 'Sexual Content', 'Comedy', 'Story Rich', 'Emotional', 'Funny', 'Singleplayer', 'Action RPG', 'Violent', 'Turn-Based', 'Action-Adventure', 'RPG', ""Beat 'em up"", 'Martial Arts', 'Gore', 'Colorful', 'Great Soundtrack']","Two larger-than-life heroes, Ichiban Kasuga and Kazuma Kiryu are brought together by the hand of fate, or perhaps something more sinister… Live it up in Japan and explore all that Hawaii has to offer in an RPG adventure so big it spans the Pacific.",- 92% of the 453 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2072450/Like_a_Dragon_Infinite_Wealth/?snr=1_7_7_7000_150_3
Raft,Free,"20 Jun, 2022","['Survival', 'Multiplayer', 'Open World Survival Craft', 'Co-op', 'Crafting', 'Open World', 'Building', 'Base Building', 'Online Co-Op', 'Adventure', 'Sandbox', 'First-Person', 'Singleplayer', 'Underwater', 'Early Access', 'Simulation', 'Action', 'Indie', 'Strategy', 'Massively Multiplayer']","Raft™ throws you and your friends into an epic oceanic adventure! Alone or together, players battle to survive a perilous voyage across a vast sea! Gather debris, scavenge reefs and build your own floating home, but be wary of the man-eating sharks!","- 91% of the 4,201 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/648800/Raft/?snr=1_7_7_7000_150_3
iRacing,Free,"12 Jan, 2015","['Racing', 'Automobile Sim', 'Simulation', 'VR', 'Sports', 'Driving', 'Multiplayer', 'Massively Multiplayer', 'Realistic', 'Singleplayer', 'Controller', 'eSports', 'First-Person', 'Action', 'Sexual Content']","We are the world’s premier motorsports racing game. An iRacing membership provides entry into the newest form of motorsport: internet racing. Internet racing is a fun, easy, and inexpensive way for race fan and gamers alike to enjoy the thrill of the racetrack from the comfort of their home.",- 81% of the 105 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/266410/iRacing/?snr=1_7_7_7000_150_3
Microsoft Flight Simulator 2024,Free,"19 Nov, 2024","['Simulation', 'Flight', 'Realistic', 'VR', 'Hobby Sim', 'Multiplayer', 'Singleplayer', 'Atmospheric', 'Family Friendly', 'Exploration', 'Sandbox', 'Nature', 'Relaxing', 'Open World', 'Nonlinear', 'Immersive Sim', 'Character Customization', 'Physics', 'Colorful', 'Psychological Horror']",Explore the world with our largest fleet of aircraft and take simulation to new heights while pursuing your aviation career within Microsoft Flight Simulator 2024.,"- 47% of the 1,545 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/2537590/Microsoft_Flight_Simulator_2024/?snr=1_7_7_7000_150_3
Luma Island,Free,"20 Nov, 2024","['RPG', 'Co-op', 'Mining', 'Farming Sim', 'Adventure', 'Simulation', 'Crafting', 'Fishing', 'Agriculture', 'Exploration', 'Creature Collector', 'Casual', 'Multiplayer', 'Open World', 'Online Co-Op', 'Singleplayer', 'Character Customization', 'Cute', 'Building', 'Farming']","Travel to Luma Island to go on an epic adventure by yourself or with your friends and family. Build your dream farm, master professions, collect magical Lumas, find treasures and unravel the mysteries of the island.",- 85% of the 624 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2408820/Luma_Island/?snr=1_7_7_7000_150_3
Tom Clancy's Ghost Recon® Breakpoint,Free,"23 Jan, 2023","['Open World', 'Co-op', 'Multiplayer', 'Shooter', 'Singleplayer', 'Action', 'Military', 'Third-Person Shooter', 'Stealth', 'Adventure', 'Realistic', 'Online Co-Op', 'Third Person', 'Tactical', 'Character Customization', 'FPS', 'Violent', 'Looter Shooter', 'Gore', 'Sexual Content']","Become a Ghost, fighting against a rogue spec ops faction called the Wolves, in the latest Tom Clancy's Ghost Recon®!",- 78% of the 921 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2231380/Tom_Clancys_Ghost_Recon_Breakpoint/?snr=1_7_7_7000_150_3
Torchlight: Infinite,Free,"9 May, 2023","['RPG', 'Loot', 'Hack and Slash', 'Action RPG', 'Action', 'Adventure', 'Multiplayer', 'Dungeon Crawler', 'Combat', 'Top-Down', 'Action-Adventure', 'Singleplayer', 'Free to Play', 'Drama', 'Fantasy', 'Story Rich', 'Character Customization', 'Time Travel', 'Co-op', 'Magic']","The fate of Ember Technology is in your hands. With abounding hero build possibilities, dive into an epic journey with endless loot, adrenaline-pumping fights & new seasonal contents.",- 66% of the 558 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1974050/Torchlight_Infinite/?snr=1_7_7_7000_150_3
SnowRunner,Free,"17 May, 2021","['Simulation', 'Automobile Sim', 'Adventure', 'Multiplayer', 'Exploration', 'Driving', 'Realistic', 'Sandbox', 'Open World', 'First-Person', 'Third Person', 'Immersive Sim', 'Atmospheric', 'Snow', 'Racing', 'Physics', 'Nature', 'ATV', 'Team-Based', 'PvE']",Get ready for the next-generation off-road experience! Drive powerful vehicles and overcome extreme open environments to complete dozens of challenging missions solo or with up to 3 friends!,- 90% of the 856 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1465360/SnowRunner/?snr=1_7_7_7000_150_3
Liar's Bar,Free,"2 Oct, 2024","['Early Access', 'Multiplayer', 'Casual', 'PvP', 'Co-op', 'Online Co-Op', 'Indie', 'Gambling', 'FPS', '3D', 'Funny', 'First-Person', 'Dark', 'Puzzle', 'Tabletop', 'Horror', 'Board Game', 'Strategy', 'Gore', 'VR']","Dive into this multiplayer online experience set in a sketchy bar where the games are as dangerous as the patrons. Join a table of 4 and test your skills in Liar's Dice and Liar's Deck, where lying and bluffing are key to victory. Ready for a night at Liar's Bar?","- 84% of the 3,377 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/3097560/Liars_Bar/?snr=1_7_7_7000_150_3
Magic: The Gathering Arena,Free,"23 May, 2023","['Strategy', 'Card Game', 'Free to Play', 'Trading Card Game', 'Deckbuilding', 'PvP', 'Multiplayer', 'Turn-Based Strategy', 'eSports', 'Fantasy', 'Magic', 'Tactical', 'Gambling', 'LGBTQ+']","Magic: The Gathering Arena empowers you to discover your strategy, meet the planeswalkers, explore the multiverse, and battle friends around the world. Start playing for free, challenge your friends, unlock cards, and feel the magic of the original fantasy CCG!",- 60% of the 633 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2141910/Magic_The_Gathering_Arena/?snr=1_7_7_7000_150_3
EA Play,Free,"31 Aug, 2020",N/A,N/A,N/A,https://store.steampowered.com/app/1289670/EA_Play/?snr=1_7_7_7000_150_3
Call to Arms - Gates of Hell: Ostfront,Free,"11 Jun, 2021","['World War II', 'Strategy', 'Real Time Tactics', 'RTS', 'War', 'Singleplayer', 'Historical', 'Realistic', 'Level Editor', 'PvE', 'Multiplayer', 'PvP', 'Co-op', 'Military', 'Online Co-Op', 'Replay Value', 'Procedural Generation', 'Top-Down', 'Action', 'Immersive']","Call to Arms - Gates of Hell is a realistic RTS/ RTT game that offers endless replay value. Command all types of troops in historical singleplayer, dynamic campaign, PvP and PvE battles. Are you ready for some serious immersion in World War 2?",- 83% of the 642 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/400750/Call_to_Arms__Gates_of_Hell_Ostfront/?snr=1_7_7_7000_150_3
Yu-Gi-Oh! Master Duel,Free,"18 Jan, 2022","['Card Game', 'Free to Play', 'Strategy', 'Trading Card Game', 'Multiplayer', 'PvP', 'Card Battler', 'Anime', 'Turn-Based Tactics', 'Simulation', 'Tactical', 'Singleplayer', 'eSports', 'Dragons', 'Fantasy', 'PvE', '3D', '2D', 'Great Soundtrack', 'Deckbuilding']","Yu-Gi-Oh! MASTER DUEL is the ultimate free-to-play cross-platform strategy card game with fast-paced Duels, stunning HD graphics and a new, dynamic soundtrack! Get ready to challenge Duelists around the world!","- 66% of the 1,142 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1449850/YuGiOh_Master_Duel/?snr=1_7_7_7000_150_3
Sea of Thieves: 2024 Edition,Free,"3 Jun, 2020","['Multiplayer', 'Open World', 'Adventure', 'Pirates', 'Co-op', 'Online Co-Op', 'Action', 'PvP', 'Sailing', 'First-Person', 'Exploration', 'Naval', 'PvE', 'Funny', 'Massively Multiplayer', 'FPS', 'Atmospheric', 'Swordplay', 'Great Soundtrack', 'Singleplayer']","Sea of Thieves is a smash-hit pirate adventure game, offering the quintessential pirate experience of plundering lost treasures, intense battles, vanquishing sea monsters and more. Dive in with this revised edition of the game, which includes access to digital bonus media.","- 85% of the 1,923 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/1172620/Sea_of_Thieves_2024_Edition/?snr=1_7_7_7000_150_3
Assassin's Creed Mirage,Free,"17 Oct, 2024","['Action', 'Open World', 'Adventure', 'Assassin', 'Action-Adventure', 'Parkour', 'RPG', 'Historical', 'Singleplayer', 'Third Person', 'Action RPG', 'Stealth', 'Violent', 'Story Rich', 'Atmospheric']",Become a deadly Master Assassin in this action-adventure game. Explore the streets of ninth-century Baghdad through the eyes of Basim. Take down your targets while seeking justice as part of the Hidden Ones.,"- 72% of the 1,096 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/3035570/Assassins_Creed_Mirage/?snr=1_7_7_7000_150_3
Motor Town: Behind The Wheel,Free,"17 Dec, 2021","['Early Access', 'Open World', 'Driving', 'Transportation', 'Automobile Sim', 'Simulation', 'Realistic', 'Relaxing', 'Immersive Sim', 'Economy', 'Exploration', 'Atmospheric', 'Racing', 'Management', 'Time Attack', 'Controller', 'Multiplayer', '3D', 'Singleplayer', 'Casual']",Enjoy realistic driving in the open world. Relaxing cargo deliveries or driving buses and taxis will give you enough money to buy new cars and parts. You can test your driving skills at the race track. It's all about pure driving pleasure!,- 95% of the 248 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1369670/Motor_Town_Behind_The_Wheel/?snr=1_7_7_7000_150_3
Frostpunk,Free,"24 Apr, 2018","['City Builder', 'Survival', 'Resource Management', 'Strategy', 'Post-apocalyptic', 'Steampunk', 'Colony Sim', 'Building', 'Base Building', 'Singleplayer', 'Simulation', 'Management', 'Choices Matter', 'Atmospheric', 'Economy', 'Dark', 'Difficult', 'RTS', 'Great Soundtrack', 'Real-Time with Pause']","Frostpunk is the first society survival game. As the ruler of the last city on Earth, it is your duty to manage both its citizens and infrastructure. What decisions will you make to ensure your society's survival? What will you do when pushed to breaking point? Who will you become in the process?","- 93% of the 1,132 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/323190/Frostpunk/?snr=1_7_7_7000_150_3
DayZ,Free,"13 Dec, 2018","['Survival', 'Open World', 'Online Co-Op', 'Zombies', 'Multiplayer', 'Post-apocalyptic', 'Shooter', 'PvP', 'Action', 'Massively Multiplayer', 'FPS', 'Horror', 'Sandbox', 'Co-op', 'Survival Horror', 'Adventure', 'Simulation', 'First-Person', 'Atmospheric', 'Choose Your Own Adventure']","How long can you survive a post-apocalyptic world? A land overrun with an infected ""zombie"" population, where you compete with other survivors for limited resources. Will you team up with strangers and stay strong together? Or play as a lone wolf to avoid betrayal? This is DayZ – this is your story.","- 85% of the 3,512 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/221100/DayZ/?snr=1_7_7_7000_150_3
Hero's Land,Free,"17 May, 2023","['Free to Play', 'Survival', 'Open World', 'PvP', 'MMORPG', 'MOBA', 'Exploration', '2D Platformer', 'Roguelite', 'Tactical RPG', 'CRPG', 'Action RPG', 'Action-Adventure', 'RPG', 'Fishing', 'Top-Down', 'Cute', 'Action', 'Stylized', 'Building']","HERO'S LAND is an MMO PVPVE game where survival isn't just a goal—it's a necessity. Monsters and enemies are out to get you, making every encounter a potential ambush. Fight for glory, and welcome to a world where strategy and courage are your greatest assets.",- 51% of the 382 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2349820/Heros_Land/?snr=1_7_7_7000_150_3
Assassin's Creed Valhalla,Free,"6 Dec, 2022","['Open World', 'Action', 'Adventure', 'RPG', 'Singleplayer', 'Vikings', 'Multiplayer', 'Nudity', 'Third Person', 'Action-Adventure', 'Violent', 'Assassin', 'Stealth', 'Action RPG', 'Story Rich', 'Gore', 'Historical', 'Female Protagonist', 'Atmospheric', 'Medieval']",Assassin’s Creed Valhalla is an action-adventure game in which you are a Viking warrior raised on tales of battle and glory. Explore a dynamic open world set in England’s Dark Ages. Raid your enemies and grow your settlement to earn your place among the gods in Valhalla.,- 69% of the 882 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/2208920/Assassins_Creed_Valhalla/?snr=1_7_7_7000_150_3
Assassin's Creed® Odyssey,Free,"5 Oct, 2018","['Open World', 'RPG', 'Singleplayer', 'Historical', 'Action', 'Assassin', 'Third Person', 'Adventure', 'Mythology', 'Stealth', 'Multiple Endings', 'Story Rich', 'Female Protagonist', 'Parkour', 'Choices Matter', 'Exploration', 'Action RPG', 'Multiplayer', 'Action-Adventure', 'Choose Your Own Adventure']",Assassin's Creed Odyssey is an action-adventure game where you choose the hero you want to become. Embark on an epic journey from outcast to living legend to uncover the secrets of your past and change the fate of Ancient Greece. Fight in visceral battles on both land and sea to become a true hero,"- 85% of the 2,194 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/812140/Assassins_Creed_Odyssey/?snr=1_7_7_7000_150_3
World of Tanks Blitz,Free,"9 Nov, 2016","['Tanks', 'Free to Play', 'Shooter', 'Action', 'FPS', 'Strategy', 'Massively Multiplayer', 'Multiplayer', 'PvP', 'Real Time Tactics', 'World War II', 'Team-Based', 'War', 'Online Co-Op', 'Competitive', 'Singleplayer', 'Realistic', 'Military', '3D Platformer', 'Vehicular Combat']","Tanks, not war: jump into a free-to-play MMO action shooter with over 400 tanks. Enjoy stunning graphics and intuitive touch controls. Engage in 7vs7 battles, strategize with your team to conquer diverse maps. Customize tanks, unlock upgrades, and dive into adrenaline-pumping action on mobile and PC","- 48% of the 1,737 user reviews in the last 30 days are positive.",https://store.steampowered.com/app/444200/World_of_Tanks_Blitz/?snr=1_7_7_7000_150_3
Lords of the Fallen,Free,"13 Oct, 2023","['Exploration', 'Combat', 'Souls-like', 'Action', 'Dragons', 'Dark Fantasy', 'RPG', 'Story Rich', 'Action RPG', 'Singleplayer', 'Online Co-Op', 'Action-Adventure', 'Adventure', 'Medieval', 'Lore-Rich', 'Magic', 'Character Customization', 'Multiplayer', 'Fantasy', 'Open World']","A vast world awaits in the medieval, dark fantasy action-RPG, Lords of the Fallen. As a fabled Dark Crusader, embark on an epic quest to overthrow Adyr, the demon God. Now includes significant performance improvements & custom difficulty modifiers.",- 74% of the 371 user reviews in the last 30 days are positive.,https://store.steampowered.com/app/1501750/Lords_of_the_Fallen/?snr=1_7_7_7000_150_3
